cd_cvm,name,quarter_prev,quarter_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr
014826,Companhia Brasileira de Distribuição (GPA),2018Q1,2018Q2,0.9798,4960,4964,font_heading,font_heading
014826,Companhia Brasileira de Distribuição (GPA),2018Q2,2018Q3,0.9685,4964,5253,font_heading,font_heading
014826,Companhia Brasileira de Distribuição (GPA),2018Q3,2019Q1,0.1272,5253,7722,font_heading,regex_only
014826,Companhia Brasileira de Distribuição (GPA),2019Q1,2019Q2,0.8833,7722,6935,regex_only,regex_only
014826,Companhia Brasileira de Distribuição (GPA),2019Q2,2019Q3,0.9297,6935,5915,regex_only,regex_only
014826,Companhia Brasileira de Distribuição (GPA),2019Q3,2020Q1,0.7229,5915,4366,regex_only,regex_only
014826,Companhia Brasileira de Distribuição (GPA),2020Q1,2020Q2,0.9871,4366,4405,regex_only,regex_only
014826,Companhia Brasileira de Distribuição (GPA),2020Q2,2021Q1,0.0812,4405,4669,regex_only,font_heading
014826,Companhia Brasileira de Distribuição (GPA),2021Q1,2021Q2,0.0767,4669,2131,font_heading,regex_only
014826,Companhia Brasileira de Distribuição (GPA),2021Q2,2021Q3,0.8924,2131,2521,regex_only,regex_only
014826,Companhia Brasileira de Distribuição (GPA),2021Q3,2022Q1,0.0742,2521,4863,regex_only,font_heading
014826,Companhia Brasileira de Distribuição (GPA),2022Q1,2022Q2,0.9831,4863,4859,font_heading,font_heading
014826,Companhia Brasileira de Distribuição (GPA),2022Q2,2022Q3,0.9685,4859,5034,font_heading,font_heading
014826,Companhia Brasileira de Distribuição (GPA),2022Q3,2023Q1,0.0594,5034,1559,font_heading,regex_only
014826,Companhia Brasileira de Distribuição (GPA),2023Q1,2023Q2,0.053,1559,4751,regex_only,font_heading
014826,Companhia Brasileira de Distribuição (GPA),2023Q2,2023Q3,0.077,4751,2274,font_heading,regex_only
014826,Companhia Brasileira de Distribuição (GPA),2023Q3,2024Q1,0.2536,2274,7879,regex_only,regex_only
014826,Companhia Brasileira de Distribuição (GPA),2024Q1,2024Q2,0.9945,7879,7943,regex_only,regex_only
014826,Companhia Brasileira de Distribuição (GPA),2024Q2,2024Q3,0.9926,7943,7970,regex_only,regex_only
015253,ENERGISA S.A.,2015Q1,2015Q2,0.9891,33682,33662,font_heading,font_heading
015253,ENERGISA S.A.,2015Q2,2015Q3,0.9952,33662,34119,font_heading,font_heading
015253,ENERGISA S.A.,2015Q3,2016Q1,0.764,34119,34472,font_heading,font_heading
015253,ENERGISA S.A.,2016Q1,2016Q2,0.9633,34472,34807,font_heading,font_heading
015253,ENERGISA S.A.,2016Q2,2016Q3,0.9833,34807,33719,font_heading,font_heading
015253,ENERGISA S.A.,2016Q3,2017Q1,0.9856,33719,32442,font_heading,font_heading
015253,ENERGISA S.A.,2017Q1,2017Q2,0.9814,32442,34116,font_heading,font_heading
015253,ENERGISA S.A.,2017Q2,2017Q3,0.9777,34116,36203,font_heading,font_heading
015253,ENERGISA S.A.,2017Q3,2018Q1,0.9633,36203,33257,font_heading,font_heading
015253,ENERGISA S.A.,2018Q1,2018Q2,0.9946,33257,34631,font_heading,font_heading
015253,ENERGISA S.A.,2018Q2,2018Q3,0.9957,34631,36085,font_heading,font_heading
015253,ENERGISA S.A.,2018Q3,2019Q1,0.8488,36085,25744,font_heading,font_heading
015253,ENERGISA S.A.,2019Q1,2019Q2,0.5107,25744,8772,font_heading,font_heading
015253,ENERGISA S.A.,2019Q2,2019Q3,0.9597,8772,9009,font_heading,font_heading
015253,ENERGISA S.A.,2019Q3,2020Q1,0.9079,9009,14191,font_heading,font_heading
015253,ENERGISA S.A.,2020Q1,2020Q2,0.935,14191,13642,font_heading,font_heading
015253,ENERGISA S.A.,2020Q2,2020Q3,0.8751,13642,14642,font_heading,font_heading
015253,ENERGISA S.A.,2020Q3,2021Q1,0.9615,14642,15408,font_heading,font_heading
015253,ENERGISA S.A.,2021Q1,2021Q2,0.995,15408,15652,font_heading,font_heading
015253,ENERGISA S.A.,2021Q2,2021Q3,0.9954,15652,15673,font_heading,font_heading
015253,ENERGISA S.A.,2021Q3,2022Q1,0.2065,15673,944,font_heading,font_heading
015253,ENERGISA S.A.,2022Q1,2022Q2,0.2105,944,17756,font_heading,font_heading
015253,ENERGISA S.A.,2022Q2,2022Q3,0.9897,17756,18294,font_heading,font_heading
015253,ENERGISA S.A.,2022Q3,2023Q1,0.9757,18294,16453,font_heading,font_heading
015253,ENERGISA S.A.,2023Q1,2023Q2,0.9239,16453,16639,font_heading,font_heading
015253,ENERGISA S.A.,2023Q2,2023Q3,0.1929,16639,912,font_heading,font_heading
015253,ENERGISA S.A.,2023Q3,2024Q1,0.1895,912,17077,font_heading,font_heading
015253,ENERGISA S.A.,2024Q1,2024Q2,0.9808,17077,18308,font_heading,font_heading
015253,ENERGISA S.A.,2024Q2,2024Q3,0.9897,18308,19734,font_heading,font_heading
016101,Gafisa S.A.,2015Q1,2015Q2,0.9938,2295,2562,regex_only,regex_only
016101,Gafisa S.A.,2015Q2,2015Q3,1.0,2562,2567,regex_only,regex_only
016101,Gafisa S.A.,2015Q3,2016Q1,0.9892,2567,2298,regex_only,regex_only
016101,Gafisa S.A.,2016Q1,2016Q2,0.9473,2298,2622,regex_only,regex_only
016101,Gafisa S.A.,2016Q2,2016Q3,1.0,2622,2623,regex_only,regex_only
016101,Gafisa S.A.,2016Q3,2017Q1,0.8825,2623,2664,regex_only,regex_only
016101,Gafisa S.A.,2017Q1,2017Q2,0.9905,2664,2899,regex_only,regex_only
016101,Gafisa S.A.,2017Q2,2017Q3,0.0708,2899,7035,regex_only,font_heading
016101,Gafisa S.A.,2017Q3,2018Q1,0.0729,7035,2733,font_heading,regex_only
016101,Gafisa S.A.,2018Q1,2018Q2,0.9931,2733,2872,regex_only,regex_only
016101,Gafisa S.A.,2018Q2,2018Q3,0.0878,2872,8774,regex_only,font_heading
016101,Gafisa S.A.,2018Q3,2019Q1,0.0616,8774,1636,font_heading,regex_only
016101,Gafisa S.A.,2019Q1,2019Q2,0.762,1636,1648,regex_only,regex_only
016101,Gafisa S.A.,2019Q2,2019Q3,0.98,1648,1632,regex_only,regex_only
016101,Gafisa S.A.,2019Q3,2020Q1,0.5119,1632,2204,regex_only,regex_only
016101,Gafisa S.A.,2020Q1,2020Q2,0.9993,2204,2283,regex_only,regex_only
016101,Gafisa S.A.,2020Q2,2020Q3,0.997,2283,2366,regex_only,regex_only
016101,Gafisa S.A.,2020Q3,2021Q1,0.0,2366,67,regex_only,font_heading
016101,Gafisa S.A.,2021Q1,2021Q2,0.0,67,2365,font_heading,regex_only
016101,Gafisa S.A.,2021Q2,2021Q3,0.2684,2365,662,regex_only,regex_only
016101,Gafisa S.A.,2021Q3,2022Q1,0.9556,662,614,regex_only,regex_only
016101,Gafisa S.A.,2022Q1,2022Q2,1.0,614,615,regex_only,regex_only
016101,Gafisa S.A.,2022Q2,2022Q3,0.1028,615,126,regex_only,regex_only
016101,Gafisa S.A.,2022Q3,2023Q1,0.0549,126,750,regex_only,regex_only
016101,Gafisa S.A.,2023Q1,2023Q2,0.9951,750,788,regex_only,regex_only
016101,Gafisa S.A.,2023Q2,2023Q3,0.0399,788,8478,regex_only,font_heading
016101,Gafisa S.A.,2023Q3,2024Q1,0.8316,8478,7480,font_heading,font_heading
016101,Gafisa S.A.,2024Q1,2024Q2,0.9718,7480,7350,font_heading,font_heading
016292,BRF S.A.,2015Q3,2016Q1,0.0659,13972,754,regex_only,regex_only
016292,BRF S.A.,2016Q1,2016Q2,0.1051,754,886,regex_only,regex_only
016292,BRF S.A.,2016Q2,2016Q3,1.0,886,903,regex_only,regex_only
016292,BRF S.A.,2016Q3,2017Q1,0.9268,903,877,regex_only,regex_only
016292,BRF S.A.,2017Q1,2017Q2,1.0,877,880,regex_only,regex_only
016292,BRF S.A.,2017Q2,2017Q3,1.0,880,880,regex_only,regex_only
016292,BRF S.A.,2017Q3,2018Q1,0.7706,880,1302,regex_only,regex_only
016292,BRF S.A.,2018Q1,2018Q2,1.0,1302,1298,regex_only,regex_only
016292,BRF S.A.,2018Q2,2018Q3,0.8438,1298,802,regex_only,regex_only
016292,BRF S.A.,2018Q3,2019Q1,0.0446,802,7227,regex_only,font_heading
016292,BRF S.A.,2019Q1,2019Q2,0.0852,7227,9866,font_heading,regex_only
016292,BRF S.A.,2019Q2,2019Q3,0.1351,9866,8336,regex_only,font_heading
016292,BRF S.A.,2019Q3,2020Q1,0.2475,8336,5492,font_heading,regex_only
016292,BRF S.A.,2020Q1,2020Q2,0.0803,5492,2324,regex_only,regex_only
016292,BRF S.A.,2020Q2,2020Q3,0.0742,2324,5163,regex_only,regex_only
016292,BRF S.A.,2020Q3,2021Q1,0.7712,5163,6530,regex_only,regex_only
016292,BRF S.A.,2021Q1,2021Q2,0.2239,6530,2990,regex_only,font_heading
016292,BRF S.A.,2021Q2,2021Q3,0.1855,2990,5740,font_heading,regex_only
016292,BRF S.A.,2021Q3,2022Q1,0.7399,5740,5890,regex_only,regex_only
016292,BRF S.A.,2022Q1,2022Q2,0.0172,5890,2136,regex_only,regex_only
016292,BRF S.A.,2022Q2,2022Q3,0.0117,2136,5629,regex_only,regex_only
016292,BRF S.A.,2022Q3,2023Q1,0.1372,5629,4440,regex_only,font_heading
016292,BRF S.A.,2023Q1,2023Q2,0.0845,4440,1019,font_heading,regex_only
016292,BRF S.A.,2023Q2,2023Q3,0.2533,1019,2729,regex_only,regex_only
016292,BRF S.A.,2023Q3,2024Q1,0.1451,2729,3547,regex_only,regex_only
016292,BRF S.A.,2024Q1,2024Q2,0.0172,3547,3243,regex_only,font_heading
016292,BRF S.A.,2024Q2,2024Q3,0.0207,3243,4143,font_heading,regex_only
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2015Q1,2015Q2,0.8474,6491,5405,font_heading,font_heading
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2015Q2,2015Q3,0.9514,5405,5864,font_heading,font_heading
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2015Q3,2016Q1,0.1336,5864,2327,font_heading,font_heading
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2016Q1,2017Q2,0.0546,2327,4623,font_heading,regex_only
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2017Q2,2017Q3,0.0926,4623,666,regex_only,font_heading
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2017Q3,2018Q1,0.0829,666,4515,font_heading,regex_only
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2018Q1,2018Q2,0.1686,4515,1336,regex_only,font_heading
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2018Q2,2018Q3,1.0,1336,1339,font_heading,font_heading
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2018Q3,2019Q1,0.581,1339,1220,font_heading,font_heading
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2019Q1,2019Q2,1.0,1220,1223,font_heading,font_heading
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2019Q2,2019Q3,1.0,1223,1220,font_heading,font_heading
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2019Q3,2020Q1,0.9935,1220,1200,font_heading,font_heading
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2020Q1,2020Q3,0.0122,1200,4367,font_heading,regex_only
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2020Q3,2021Q1,0.0861,4367,2479,regex_only,font_heading
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2021Q1,2021Q2,0.1422,2479,4868,font_heading,regex_only
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2021Q2,2023Q2,0.0155,4868,449,regex_only,font_heading
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2023Q2,2024Q1,0.8028,449,478,font_heading,font_heading
016306,Rossi Residencial S.A. - Em Recuperação Judicial,2024Q1,2024Q2,0.9545,478,456,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2015Q1,2016Q2,0.6732,9040,3320,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2016Q2,2016Q3,0.0309,3320,191,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2016Q3,2017Q1,0.0218,191,2178,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2017Q1,2017Q2,0.9451,2178,2415,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2017Q2,2017Q3,0.9285,2415,2767,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2017Q3,2018Q1,0.4886,2767,2758,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2018Q1,2018Q2,0.8997,2758,2577,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2018Q2,2018Q3,0.9628,2577,2805,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2018Q3,2019Q1,0.8712,2805,3246,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2019Q1,2019Q2,1.0,3246,3358,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2019Q2,2019Q3,0.9613,3358,3520,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2019Q3,2020Q1,0.9857,3520,3589,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2020Q1,2020Q2,0.9685,3589,3530,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2020Q2,2020Q3,0.9012,3530,4116,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2020Q3,2021Q1,0.8524,4116,4327,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2021Q1,2021Q2,0.0917,4327,1764,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2021Q2,2021Q3,0.9389,1764,1838,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2021Q3,2022Q1,0.8624,1838,1707,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2022Q1,2022Q3,0.8095,1707,1162,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2022Q3,2023Q1,0.0638,1162,601,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2023Q1,2023Q2,0.9939,601,644,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2023Q2,2023Q3,1.0,644,642,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2023Q3,2024Q1,0.9889,642,562,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2024Q1,2024Q2,0.0631,562,460,font_heading,font_heading
017329,ENGIE BRASIL ENERGIA S.A.,2024Q2,2024Q3,0.9159,460,672,font_heading,font_heading
017450,RUMO S.A.,2015Q1,2015Q2,0.0797,833,2879,regex_only,font_heading
017450,RUMO S.A.,2015Q2,2015Q3,0.9266,2879,3267,font_heading,font_heading
017450,RUMO S.A.,2015Q3,2016Q1,0.3155,3267,3655,font_heading,font_heading
017450,RUMO S.A.,2016Q1,2016Q2,0.8579,3655,4343,font_heading,font_heading
017450,RUMO S.A.,2016Q2,2016Q3,0.7154,4343,3694,font_heading,font_heading
017450,RUMO S.A.,2016Q3,2017Q1,0.3768,3694,2993,font_heading,font_heading
017450,RUMO S.A.,2017Q1,2017Q2,0.9539,2993,2966,font_heading,font_heading
017450,RUMO S.A.,2017Q2,2017Q3,0.9838,2966,2774,font_heading,font_heading
017450,RUMO S.A.,2017Q3,2018Q1,0.9872,2774,2805,font_heading,font_heading
017450,RUMO S.A.,2018Q1,2018Q2,0.9981,2805,2839,font_heading,font_heading
017450,RUMO S.A.,2018Q2,2018Q3,0.9939,2839,2890,font_heading,font_heading
017450,RUMO S.A.,2018Q3,2019Q1,0.9536,2890,2958,font_heading,font_heading
017450,RUMO S.A.,2019Q1,2019Q2,0.9849,2958,3093,font_heading,font_heading
017450,RUMO S.A.,2019Q2,2019Q3,0.9857,3093,2911,font_heading,font_heading
017450,RUMO S.A.,2019Q3,2020Q1,0.9626,2911,3049,font_heading,font_heading
017450,RUMO S.A.,2020Q1,2020Q2,0.9337,3049,2820,font_heading,font_heading
017450,RUMO S.A.,2020Q2,2020Q3,0.0637,2820,3185,font_heading,font_heading
017450,RUMO S.A.,2020Q3,2021Q1,0.0574,3185,2664,font_heading,font_heading
017450,RUMO S.A.,2021Q1,2021Q2,0.9858,2664,2686,font_heading,font_heading
017450,RUMO S.A.,2021Q2,2021Q3,0.0704,2686,6540,font_heading,regex_only
017450,RUMO S.A.,2021Q3,2022Q1,0.0785,6540,4948,regex_only,regex_only
017450,RUMO S.A.,2022Q1,2022Q2,0.0806,4948,5933,regex_only,regex_only
017450,RUMO S.A.,2022Q2,2022Q3,0.0477,5933,3486,regex_only,font_heading
017450,RUMO S.A.,2022Q3,2023Q1,0.044,3486,5775,font_heading,regex_only
017450,RUMO S.A.,2023Q1,2023Q2,0.0661,5775,3062,regex_only,font_heading
017450,RUMO S.A.,2023Q2,2023Q3,0.1996,3062,5875,font_heading,font_heading
017450,RUMO S.A.,2023Q3,2024Q1,0.7423,5875,8225,font_heading,font_heading
017450,RUMO S.A.,2024Q1,2024Q2,0.9052,8225,11154,font_heading,font_heading
017450,RUMO S.A.,2024Q2,2024Q3,0.9162,11154,8295,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2015Q1,2015Q2,0.8975,20891,27854,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2015Q2,2015Q3,0.9614,27854,29328,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2015Q3,2016Q1,0.8997,29328,26755,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2016Q1,2016Q2,0.7592,26755,17007,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2016Q2,2016Q3,0.9849,17007,17299,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2016Q3,2017Q1,0.5091,17299,6260,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2017Q1,2017Q2,0.9516,6260,6813,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2017Q2,2017Q3,0.9486,6813,7123,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2017Q3,2018Q1,0.8495,7123,5699,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2018Q1,2018Q2,0.9533,5699,5916,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2018Q2,2018Q3,0.9505,5916,6089,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2018Q3,2019Q1,0.861,6089,5681,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2019Q1,2019Q2,0.9516,5681,5947,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2019Q2,2019Q3,0.9301,5947,5541,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2019Q3,2020Q1,0.8918,5541,5846,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2020Q1,2020Q2,0.9581,5846,6151,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2020Q2,2020Q3,0.9351,6151,6655,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2020Q3,2021Q1,0.2282,6655,364,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2021Q1,2021Q2,0.9844,364,364,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2021Q2,2021Q3,0.9834,364,367,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2021Q3,2022Q1,0.0773,367,184,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2022Q1,2022Q2,1.0,184,184,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2022Q2,2022Q3,0.3313,184,1355,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2022Q3,2023Q1,0.0515,1355,602,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2023Q1,2023Q2,0.9946,602,602,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2023Q2,2023Q3,0.8693,602,656,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2023Q3,2024Q1,0.473,656,9277,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2024Q1,2024Q2,0.9233,9277,10123,font_heading,font_heading
017671,TELEFÔNICA BRASIL S.A,2024Q2,2024Q3,0.9231,10123,11573,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2015Q1,2015Q2,0.9976,3948,3991,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2015Q2,2015Q3,0.9449,3991,4884,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2015Q3,2016Q1,0.8644,4884,5720,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2016Q1,2016Q2,0.9731,5720,6291,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2016Q2,2016Q3,0.9489,6291,6780,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2016Q3,2017Q2,0.8827,6780,6464,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2017Q2,2017Q3,0.997,6464,6415,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2017Q3,2018Q1,0.9156,6415,6274,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2018Q1,2018Q2,0.9191,6274,5846,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2018Q2,2018Q3,0.8338,5846,4949,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2018Q3,2019Q1,0.86,4949,4840,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2019Q1,2019Q2,0.921,4840,7178,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2019Q2,2019Q3,0.9629,7178,7195,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2019Q3,2020Q1,0.7533,7195,6878,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2020Q1,2020Q2,0.9822,6878,7139,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2020Q2,2020Q3,0.9873,7139,7342,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2020Q3,2021Q1,0.9651,7342,7187,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2021Q1,2021Q2,0.9923,7187,7132,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2021Q2,2021Q3,0.2209,7132,4155,font_heading,regex_only
017892,Santos Brasil Participações S.A.,2021Q3,2022Q1,0.6466,4155,5509,regex_only,regex_only
017892,Santos Brasil Participações S.A.,2022Q1,2022Q2,0.8332,5509,5004,regex_only,regex_only
017892,Santos Brasil Participações S.A.,2022Q2,2022Q3,0.8094,5004,5416,regex_only,regex_only
017892,Santos Brasil Participações S.A.,2022Q3,2023Q1,0.4705,5416,14501,regex_only,regex_only
017892,Santos Brasil Participações S.A.,2023Q1,2023Q2,0.9009,14501,12427,regex_only,regex_only
017892,Santos Brasil Participações S.A.,2023Q2,2023Q3,0.942,12427,15026,regex_only,regex_only
017892,Santos Brasil Participações S.A.,2023Q3,2024Q1,0.1681,15026,5633,regex_only,font_heading
017892,Santos Brasil Participações S.A.,2024Q1,2024Q2,0.9971,5633,5633,font_heading,font_heading
017892,Santos Brasil Participações S.A.,2024Q2,2024Q3,0.1854,5633,11531,font_heading,regex_only
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2015Q1,2015Q2,1.0,982,990,font_heading,font_heading
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2015Q2,2015Q3,0.9937,990,972,font_heading,font_heading
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2015Q3,2016Q1,0.9884,972,980,font_heading,font_heading
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2016Q1,2016Q2,0.0374,980,9368,font_heading,regex_only
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2016Q2,2016Q3,1.0,9368,9368,regex_only,regex_only
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2016Q3,2017Q1,0.0491,9368,828,regex_only,font_heading
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2017Q1,2017Q2,0.9802,828,756,font_heading,font_heading
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2017Q2,2017Q3,0.9802,756,828,font_heading,font_heading
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2017Q3,2018Q1,0.9802,828,739,font_heading,font_heading
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2018Q1,2018Q2,1.0,739,752,font_heading,font_heading
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2018Q2,2018Q3,1.0,752,741,font_heading,font_heading
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2018Q3,2019Q1,1.0,741,744,font_heading,font_heading
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2019Q1,2019Q2,1.0,744,744,font_heading,font_heading
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2019Q2,2019Q3,1.0,744,755,font_heading,font_heading
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2019Q3,2020Q1,0.0368,755,6983,font_heading,regex_only
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2020Q1,2020Q2,0.0368,6983,766,regex_only,font_heading
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2020Q2,2020Q3,0.0417,766,8167,font_heading,regex_only
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2020Q3,2021Q1,0.789,8167,13350,regex_only,regex_only
017973,COGNA EDUCAÇÃO S.A.,2015Q1,2015Q2,0.1305,6347,2119,regex_only,font_heading
017973,COGNA EDUCAÇÃO S.A.,2015Q2,2015Q3,0.9504,2119,2039,font_heading,font_heading
017973,COGNA EDUCAÇÃO S.A.,2015Q3,2016Q1,0.463,2039,1941,font_heading,font_heading
017973,COGNA EDUCAÇÃO S.A.,2016Q1,2016Q2,0.0993,1941,8348,font_heading,regex_only
017973,COGNA EDUCAÇÃO S.A.,2016Q2,2016Q3,0.0984,8348,2103,regex_only,font_heading
017973,COGNA EDUCAÇÃO S.A.,2016Q3,2017Q1,0.7618,2103,3029,font_heading,font_heading
017973,COGNA EDUCAÇÃO S.A.,2017Q1,2017Q2,0.9864,3029,2984,font_heading,font_heading
017973,COGNA EDUCAÇÃO S.A.,2017Q2,2017Q3,0.9948,2984,2965,font_heading,font_heading
017973,COGNA EDUCAÇÃO S.A.,2017Q3,2018Q1,0.9716,2965,2702,font_heading,font_heading
017973,COGNA EDUCAÇÃO S.A.,2018Q1,2018Q2,0.9991,2702,2715,font_heading,font_heading
017973,COGNA EDUCAÇÃO S.A.,2018Q2,2018Q3,0.8647,2715,4751,font_heading,font_heading
017973,COGNA EDUCAÇÃO S.A.,2018Q3,2019Q1,0.7035,4751,4421,font_heading,font_heading
017973,COGNA EDUCAÇÃO S.A.,2019Q1,2019Q2,0.0784,4421,3559,font_heading,regex_only
017973,COGNA EDUCAÇÃO S.A.,2019Q2,2019Q3,0.613,3559,9012,regex_only,regex_only
017973,COGNA EDUCAÇÃO S.A.,2019Q3,2020Q1,0.0398,9012,298,regex_only,regex_only
017973,COGNA EDUCAÇÃO S.A.,2020Q1,2020Q2,0.0239,298,3455,regex_only,regex_only
017973,COGNA EDUCAÇÃO S.A.,2020Q2,2020Q3,0.0186,3455,178,regex_only,regex_only
017973,COGNA EDUCAÇÃO S.A.,2020Q3,2021Q1,0.0456,178,5503,regex_only,regex_only
017973,COGNA EDUCAÇÃO S.A.,2021Q1,2021Q2,0.0615,5503,325,regex_only,regex_only
017973,COGNA EDUCAÇÃO S.A.,2021Q2,2021Q3,0.0145,325,408,regex_only,regex_only
017973,COGNA EDUCAÇÃO S.A.,2021Q3,2022Q1,0.1018,408,5287,regex_only,regex_only
017973,COGNA EDUCAÇÃO S.A.,2022Q1,2022Q2,0.0283,5287,97,regex_only,regex_only
